conflict_id;location;side_a;side_a_id;side_a_2nd;side_b;side_b_id;side_b_2nd;incompatibility;territory_name;year;intensity_level;cumulative_intensity;type_of_conflict;start_date;start_prec;start_date2;start_prec2;ep_end;ep_end_date;ep_end_prec;gwno_a;gwno_a_2nd;gwno_b;gwno_b_2nd;gwno_loc;region;version
13640;Chad;Government of Chad;87;;IS;234;;1;Islamic State;2018;1;0;3;27/05/2015;1;05/05/2017;1;0;;;483;;;;483;4;21/01/2022
13640;Chad;Government of Chad;87;;IS;234;;1;Islamic State;2019;1;0;3;27/05/2015;1;05/05/2017;1;0;;;483;;;;483;4;21/01/2022
13640;Chad;Government of Chad;87;;IS;234;;1;Islamic State;2020;1;0;3;27/05/2015;1;05/05/2017;1;0;;;483;;;;483;4;21/01/2022
13641;Nigeria;Government of Nigeria;84;Government of Cameroon, Government of Chad, Government of Niger;IS;234;;1;Islamic State;2015;2;1;4;15/03/2015;1;22/03/2015;1;0;;;475;471, 483, 436;;;475;4;21/01/2022
13641;Nigeria;Government of Nigeria;84;Government of Cameroon, Government of Chad, Government of Niger;IS;234;;1;Islamic State;2016;2;1;4;15/03/2015;1;22/03/2015;1;0;;;475;471, 483, 436;;;475;4;21/01/2022
13641;Nigeria;Government of Nigeria;84;Government of Chad;IS;234;;1;Islamic State;2017;1;1;4;15/03/2015;1;22/03/2015;1;0;;;475;483;;;475;4;21/01/2022
13641;Nigeria;Government of Nigeria;84;Government of Cameroon, Government of Chad, Government of Niger;IS;234;;1;Islamic State;2018;1;1;4;15/03/2015;1;22/03/2015;1;0;;;475;471, 483, 436;;;475;4;21/01/2022
13641;Nigeria;Government of Nigeria;84;Government of Cameroon, Government of Chad, Government of Niger;IS;234;;1;Islamic State;2019;2;1;4;15/03/2015;1;22/03/2015;1;0;;;475;471, 483, 436;;;475;4;21/01/2022
13641;Nigeria;Government of Nigeria;84;Government of Cameroon, Government of Chad, Government of Niger;IS;234;;1;Islamic State;2020;2;1;4;15/03/2015;1;22/03/2015;1;0;;;475;471, 483, 436;;;475;4;21/01/2022
13645;Yemen (North Yemen);Government of Yemen (North Yemen);123;;IS;234;;1;Islamic State;2015;1;0;3;20/03/2015;1;20/03/2015;1;1;06/10/2015;;678;;;;678;2;21/01/2022
13645;Yemen (North Yemen);Government of Yemen (North Yemen);123;;IS;234;;1;Islamic State;2017;1;0;3;20/03/2015;1;18/05/2017;1;1;18/05/2017;;678;;;;678;2;21/01/2022
13645;Yemen (North Yemen);Government of Yemen (North Yemen);123;;IS;234;;1;Islamic State;2020;1;0;3;20/03/2015;1;20/08/2020;1;0;;;678;;;;678;2;21/01/2022
13646;Kenya;Government of Kenya;91;;Al-Shabaab;717;;1;Northeastern Province and Coast;2015;1;0;3;13/03/2015;1;13/07/2015;1;0;;;501;;;;501;4;21/01/2022
13646;Kenya;Government of Kenya;91;;Al-Shabaab;717;;1;Northeastern Province and Coast;2016;1;0;3;13/03/2015;1;13/07/2015;1;0;;;501;;;;501;4;21/01/2022
13646;Kenya;Government of Kenya;91;;Al-Shabaab;717;;1;Northeastern Province and Coast;2017;1;0;3;13/03/2015;1;13/07/2015;1;0;;;501;;;;501;4;21/01/2022
13646;Kenya;Government of Kenya;91;;Al-Shabaab;717;;1;Northeastern Province and Coast;2018;1;0;3;13/03/2015;1;13/07/2015;1;0;;;501;;;;501;4;21/01/2022
13646;Kenya;Government of Kenya;91;Government of United States of America;Al-Shabaab;717;;1;Northeastern Province and Coast;2019;1;0;4;13/03/2015;1;13/07/2015;1;0;;;501;2;;;501;4;21/01/2022
13646;Kenya;Government of Kenya;91;Government of United States of America;Al-Shabaab;717;;1;Northeastern Province and Coast;2020;1;0;4;13/03/2015;1;13/07/2015;1;0;;;501;2;;;501;4;21/01/2022
13648;Egypt;Government of Egypt;117;;IS;234;;1;Islamic State;2015;1;0;3;16/11/2014;1;29/01/2015;1;0;;;651;;;;651;2;21/01/2022
13648;Egypt;Government of Egypt;117;;IS;234;;1;Islamic State;2016;1;1;3;16/11/2014;1;29/01/2015;1;0;;;651;;;;651;2;21/01/2022
13648;Egypt;Government of Egypt;117;;IS;234;;1;Islamic State;2017;1;1;3;16/11/2014;1;29/01/2015;1;0;;;651;;;;651;2;21/01/2022
13648;Egypt;Government of Egypt;117;;IS;234;;1;Islamic State;2018;1;1;3;16/11/2014;1;29/01/2015;1;0;;;651;;;;651;2;21/01/2022
13648;Egypt;Government of Egypt;117;;IS;234;;1;Islamic State;2019;1;1;3;16/11/2014;1;29/01/2015;1;0;;;651;;;;651;2;21/01/2022
13648;Egypt;Government of Egypt;117;;IS;234;;1;Islamic State;2020;1;1;3;16/11/2014;1;29/01/2015;1;0;;;651;;;;651;2;21/01/2022
13653;India;Government of India;141;;UNLFW;6320;;1;Western South East Asia;2015;1;0;3;19/04/2015;1;04/06/2015;1;0;;;750;;;;750;3;21/01/2022
13653;India;Government of India;141;;UNLFW;6320;;1;Western South East Asia;2016;1;0;3;19/04/2015;1;04/06/2015;1;0;;;750;;;;750;3;21/01/2022
13653;India;Government of India;141;;UNLFW;6320;;1;Western South East Asia;2017;1;0;3;19/04/2015;1;04/06/2015;1;0;;;750;;;;750;3;21/01/2022
13653;India;Government of India;141;;UNLFW;6320;;1;Western South East Asia;2018;1;0;3;19/04/2015;1;04/06/2015;1;1;03/12/2018;;750;;;;750;3;21/01/2022
13674;Bangladesh;Government of Bangladesh;143;;IS;234;;1;Islamic State;2016;1;0;3;04/11/2015;1;29/08/2016;1;0;;;771;;;;771;3;21/01/2022
13674;Bangladesh;Government of Bangladesh;143;;IS;234;;1;Islamic State;2017;1;0;3;04/11/2015;1;29/08/2016;1;1;06/09/2017;;771;;;;771;3;21/01/2022
13675;Lebanon;Government of Lebanon;119;;IS;234;;1;Islamic State;2014;1;0;3;25/06/2014;1;03/08/2014;2;0;;;660;;;;660;2;21/01/2022
13675;Lebanon;Government of Lebanon;119;;IS;234;;1;Islamic State;2015;1;0;3;25/06/2014;1;03/08/2014;2;1;15/12/2015;;660;;;;660;2;21/01/2022
13675;Lebanon;Government of Lebanon;119;;IS;234;;1;Islamic State;2017;1;0;3;25/06/2014;1;19/08/2017;1;1;27/08/2017;;660;;;;660;2;21/01/2022
13692;Afghanistan, United Kingdom, United States of America;Government of Afghanistan;130;;Government of United Kingdom, Government of United States of America;28, 3;;2;;2001;2;1;2;07/10/2001;1;07/10/2001;1;1;13/11/2001;;700;;2, 200;;2, 200, 700;1, 3, 5;21/01/2022
13694;Libya;Government of Libya;111;;IS;234;;1;Islamic State;2015;1;0;3;14/03/2015;1;18/03/2015;1;0;;;620;;;;620;4;21/01/2022
13694;Libya;Government of Libya;111;Government of United States of America;IS;234;;1;Islamic State;2016;2;1;4;14/03/2015;1;18/03/2015;1;0;;;620;2;;;620;4;21/01/2022
13694;Libya;Government of Libya;111;Government of United States of America;IS;234;;1;Islamic State;2017;1;1;4;14/03/2015;1;18/03/2015;1;0;;;620;2;;;620;4;21/01/2022
13694;Libya;Government of Libya;111;Government of United States of America;IS;234;;1;Islamic State;2018;1;1;4;14/03/2015;1;18/03/2015;1;0;;;620;2;;;620;4;21/01/2022
13694;Libya;Government of Libya;111;Government of United States of America;IS;234;;1;Islamic State;2019;1;1;4;14/03/2015;1;18/03/2015;1;1;29/09/2019;;620;2;;;620;4;21/01/2022
13721;Algeria;Government of Algeria;109;;IS;234;;1;Islamic State;2015;1;0;3;10/10/2014;1;20/05/2015;1;1;20/05/2015;;615;;;;615;4;21/01/2022
13809;Syria;Government of Syria;118;;SDF;6288;;3;Rojava Kurdistan;2016;1;0;3;06/12/2015;1;23/04/2016;1;1;28/11/2016;;652;;;;652;2;21/01/2022
13809;Syria;Government of Syria;118;;SDF;6288;;3;Rojava Kurdistan;2018;1;0;3;06/12/2015;1;08/09/2018;1;1;29/09/2018;;652;;;;652;2;21/01/2022
13840;Burkina Faso;Government of Burkina Faso;78;Government of France;IS;234;;1;Islamic State;2019;1;0;4;23/10/2017;1;19/08/2019;1;0;;;439;220;;;439;4;21/01/2022
13840;Burkina Faso;Government of Burkina Faso;78;Government of France;IS;234;;1;Islamic State;2020;1;0;4;23/10/2017;1;19/08/2019;1;0;;;439;220;;;439;4;21/01/2022
13886;Jordan;Government of Jordan;120;;IS;234;;1;Islamic State;2016;1;0;3;02/03/2016;2;18/12/2016;1;1;29/12/2016;;663;;;;663;2;21/01/2022
13902;Turkey;Government of Turkey;115;;IS;234;;1;Islamic State;2015;1;0;3;23/07/2015;1;14/11/2015;1;0;;;640;;;;640;2;21/01/2022
13902;Turkey;Government of Turkey;115;;IS;234;;1;Islamic State;2016;2;1;3;23/07/2015;1;14/11/2015;1;0;;;640;;;;640;2;21/01/2022
13902;Turkey;Government of Turkey;115;;IS;234;;1;Islamic State;2017;1;1;3;23/07/2015;1;14/11/2015;1;1;06/09/2017;;640;;;;640;2;21/01/2022
13936;Pakistan;Government of Pakistan;142;;IS;234;;1;Islamic State;2016;1;0;3;12/02/2016;1;24/10/2016;1;0;;;770;;;;770;3;21/01/2022
13936;Pakistan;Government of Pakistan;142;;IS;234;;1;Islamic State;2017;1;0;3;12/02/2016;1;24/10/2016;1;0;;;770;;;;770;3;21/01/2022
13936;Pakistan;Government of Pakistan;142;;IS;234;;1;Islamic State;2018;1;0;3;12/02/2016;1;24/10/2016;1;0;;;770;;;;770;3;21/01/2022
13936;Pakistan;Government of Pakistan;142;;IS;234;;1;Islamic State;2019;1;0;3;12/02/2016;1;24/10/2016;1;1;28/10/2019;;770;;;;770;3;21/01/2022
14074;Somalia;Government of Somalia;95;;Republic of Somaliland;675;;1;Somaliland;2018;1;0;3;18/07/2016;1;15/05/2018;1;1;05/11/2018;;520;;;;520;4;21/01/2022
14113;Mali;Government of Mali;72;Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen);IS;234;;1;Islamic State;2017;1;0;4;04/02/2017;1;09/07/2017;1;0;;;432;371, 305, 771, 211, 434, 760, 346, 439, 516, 811, 471, 483, 710, 316, 390, 651, 92, 366, 530, 375, 220, 420, 260, 452, 438, 404, 310, 850, 325, 437, 663, 501, 367, 450, 368, 435, 790, 210, 436, 475, 385, 235, 360, 433, 451, 780, 380, 225, 461, 616, 200, 2, 678;;;432;4;21/01/2022
14113;Mali;Government of Mali;72;Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of New Zealand, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America;IS;234;;1;Islamic State;2018;1;0;4;04/02/2017;1;09/07/2017;1;0;;;432;371, 305, 771, 211, 434, 760, 346, 439, 516, 811, 471, 20, 483, 710, 316, 390, 651, 92, 366, 530, 375, 220, 420, 260, 452, 90, 438, 310, 850, 325, 437, 663, 501, 367, 450, 368, 580, 435, 70, 790, 210, 920, 436, 475, 385, 770, 235, 360, 433, 451, 230, 780, 380, 225, 461, 616, 640, 200, 2;;;432;4;21/01/2022
14113;Mali;Government of Mali;72;Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of Ukraine, Government of United Kingdom, Government of United States of America;IS;234;;1;Islamic State;2019;1;0;4;04/02/2017;1;09/07/2017;1;0;;;432;371, 305, 771, 211, 434, 760, 346, 439, 516, 811, 471, 20, 483, 710, 316, 390, 651, 92, 366, 530, 375, 220, 420, 260, 452, 90, 438, 850, 205, 325, 437, 663, 501, 367, 450, 368, 580, 435, 70, 790, 210, 436, 475, 385, 770, 235, 360, 433, 451, 230, 780, 380, 225, 461, 616, 640, 369, 200, 2;;;432;4;21/01/2022
14113;Mali;Government of Mali;72;Government of Armenia, Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Ukraine, Government of United Kingdom, Government of United States of America, Government of Zambia;IS;234;;1;Islamic State;2020;1;0;4;04/02/2017;1;09/07/2017;1;0;;;432;371, 900, 305, 771, 211, 434, 760, 346, 439, 516, 811, 471, 20, 483, 710, 316, 390, 651, 92, 366, 530, 375, 220, 420, 260, 452, 90, 438, 850, 630, 205, 325, 437, 663, 501, 367, 450, 368, 580, 435, 70, 790, 210, 436, 475, 385, 770, 235, 360, 433, 451, 230, 780, 380, 225, 461, 616, 369, 200, 2, 551;;;432;4;21/01/2022
14129;Cameroon;Government of Cameroon;83;;Ambazonia insurgents;7332;;1;Ambazonia;2017;1;0;3;16/09/2017;1;08/12/2017;2;0;;;471;;;;471;4;21/01/2022
14129;Cameroon;Government of Cameroon;83;;Ambazonia insurgents;7332;;1;Ambazonia;2018;1;0;3;16/09/2017;1;08/12/2017;2;0;;;471;;;;471;4;21/01/2022
14129;Cameroon;Government of Cameroon;83;;Ambazonia insurgents;7332;;1;Ambazonia;2019;1;1;3;16/09/2017;1;08/12/2017;2;0;;;471;;;;471;4;21/01/2022
14129;Cameroon;Government of Cameroon;83;;Ambazonia insurgents;7332;;1;Ambazonia;2020;1;1;3;16/09/2017;1;08/12/2017;2;0;;;471;;;;471;4;21/01/2022
14197;Somalia;Government of Somalia;95;Government of United States of America;IS;234;;1;Islamic State;2019;1;0;4;08/02/2018;2;04/06/2019;1;0;;;520;2;;;520;4;21/01/2022
14197;Somalia;Government of Somalia;95;Government of United States of America;IS;234;;1;Islamic State;2020;1;0;4;08/02/2018;2;04/06/2019;1;0;;;520;2;;;520;4;21/01/2022
14268;Iran;Government of Iran;114;;IS;234;;1;Islamic State;2017;1;0;3;15/08/2016;1;11/06/2017;1;1;11/06/2017;;630;;;;630;2;21/01/2022
14275;Philippines;Government of Philippines;154;;IS;234;;1;Islamic State;2016;1;0;3;01/06/2016;1;01/06/2016;1;0;;;840;;;;840;3;21/01/2022
14275;Philippines;Government of Philippines;154;;IS;234;;1;Islamic State;2017;2;1;3;01/06/2016;1;01/06/2016;1;0;;;840;;;;840;3;21/01/2022
14275;Philippines;Government of Philippines;154;;IS;234;;1;Islamic State;2018;1;1;3;01/06/2016;1;01/06/2016;1;0;;;840;;;;840;3;21/01/2022
14275;Philippines;Government of Philippines;154;;IS;234;;1;Islamic State;2019;1;1;3;01/06/2016;1;01/06/2016;1;0;;;840;;;;840;3;21/01/2022
14275;Philippines;Government of Philippines;154;;IS;234;;1;Islamic State;2020;1;1;3;01/06/2016;1;01/06/2016;1;0;;;840;;;;840;3;21/01/2022
14333;Tunisia;Government of Tunisia;110;;IS;234;;1;Islamic State;2016;1;0;3;18/03/2015;1;07/03/2016;1;1;10/03/2016;;616;;;;616;4;21/01/2022
14609;Iran, Israel;Government of Iran;114;;Government of Israel;121;;2;;2018;1;0;2;07/09/2017;1;29/04/2018;1;0;;;630;;666;;630, 666;2;21/01/2022
14609;Iran, Israel;Government of Iran;114;;Government of Israel;121;;2;;2019;1;0;2;07/09/2017;1;29/04/2018;1;0;;;630;;666;;630, 666;2;21/01/2022
14609;Iran, Israel;Government of Iran;114;;Government of Israel;121;Government of United States of America;2;;2020;1;0;2;07/09/2017;1;29/04/2018;1;0;;;630;;666;2;630, 666;2;21/01/2022
14692;DR Congo (Zaire);Government of DR Congo (Zaire);89;Government of Malawi, Government of South Africa, Government of Tanzania;IS;234;;1;Islamic State;2019;1;0;4;16/04/2019;1;06/11/2019;1;0;;;490;553, 560, 510;;;490;4;21/01/2022
